,Tamb,Qirr,PelecA,PelecB
2022-07-06 13:45:00,25.975,577.5,305.46061610703237,33.26955870875782
2022-07-06 14:00:00,25.0,567.0,328.08275345173615,70.59145004677836
2022-07-06 14:15:00,25.2,544.75,319.894439896577,37.39539005890406
2022-07-06 14:30:00,25.4,522.5,319.88045813160034,53.464653244262664
2022-07-06 14:45:00,25.6,500.25,314.0643577550923,75.85842959338312
2022-07-06 15:00:00,25.8,478.0,53.965976276083104,70.56107677579267
2022-07-06 15:15:00,26.0,445.75,53.42873229252528,358.2822875714246
2022-07-06 15:30:00,26.200000000000003,413.5,69.91372668047099,33.104857559945415
2022-07-06 15:45:00,26.400000000000002,381.25,75.17452046214221,64.45642466284372
2022-07-06 16:00:00,26.6,349.0,53.40584496257389,34.871909049826165
2022-07-06 16:15:00,26.6,310.5,53.924251263642724,64.42219095086696
2022-07-06 16:30:00,26.6,272.0,69.33571623017204,73.79259127222602
2022-07-06 16:45:00,26.6,233.5,74.88888793107351,80.24706051850619
2022-07-06 17:00:00,26.6,195.0,54.318401519472815,116.23360447834176
2022-07-06 17:15:00,26.6,158.75,548.444361841156,59.82148158815475
2022-07-06 17:30:00,26.6,122.5,788.1401464027895,88.10204727544004
2022-07-06 17:45:00,26.6,86.25,524.4397883865819,658.1417781491662
2022-07-06 18:00:00,26.6,50.0,5047.02918632319,727.9957172078299
2022-07-06 18:15:00,26.575000000000003,37.75,6216.110500483706,818.7617585942518
2022-07-06 18:30:00,26.55,25.5,5253.184203863098,2244.3412454124837
2022-07-06 18:45:00,26.525,13.25,3786.4820039254973,2583.22387673106
2022-07-06 19:00:00,26.5,1.0,3991.8958071711613,3131.762579633177
2022-07-06 19:15:00,26.5,0.75,4208.069795075284,889.5545426654363
2022-07-06 19:30:00,26.5,0.5,5421.737914446136,973.404743037644
2022-07-06 19:45:00,26.5,0.25,2844.169634049133,2266.1739371417502
2022-07-06 20:00:00,26.5,0.0,1218.3882495117332,2366.3393340445978
2022-07-06 20:15:00,26.5,0.0,273.75611986682844,3398.9519327338553
2022-07-06 20:30:00,26.5,0.0,311.07992900957265,1574.749874339662
2022-07-06 20:45:00,26.5,0.0,220.49414089483304,956.8764413011928
2022-07-06 21:00:00,26.5,0.0,240.05586710228752,214.07223924024353
2022-07-06 21:15:00,26.5,0.0,293.8726694875146,134.02749855075197
2022-07-06 21:30:00,26.5,0.0,332.9570441401708,133.84239321113168
2022-07-06 21:45:00,26.5,0.0,296.00538293104876,202.06545012242037
2022-07-06 22:00:00,26.5,0.0,239.83517834550338,189.16547647187662
2022-07-06 22:15:00,26.475,0.0,125.58890809809125,153.36098927252576
2022-07-06 22:30:00,26.45,0.0,154.49467135838583,157.88137069177554
2022-07-06 22:45:00,26.424999999999997,0.0,122.49458453842156,116.1175593061612
2022-07-06 23:00:00,26.4,0.0,116.37670902785572,93.16733948409602
2022-07-06 23:15:00,26.4,0.0,69.18871410055092,56.90567072383059
2022-07-06 23:30:00,26.4,0.0,74.94873524858909,55.04094968399462
2022-07-06 23:45:00,26.4,0.0,53.223944806353586,49.15899087373613
2022-07-07 00:00:00,26.4,0.0,54.227824184183476,66.32991697425096
2022-07-07 00:15:00,26.375,0.0,80.15313615982464,33.46695187366971
2022-07-07 00:30:00,26.35,0.0,60.46698703316053,33.25964435315049
2022-07-07 00:45:00,26.325,0.0,53.963084086781684,33.05685589252272
2022-07-07 01:00:00,26.3,0.0,53.28320803771536,70.59550687460401
2022-07-07 01:15:00,26.225,0.0,90.61939299362183,33.31409771855709
2022-07-07 01:30:00,26.15,0.0,54.085583749506895,33.8376487775033
2022-07-07 01:45:00,26.075,0.0,53.97109939339654,33.11602198814087
2022-07-07 02:00:00,26.0,0.0,53.929717159766795,65.77865806385586
2022-07-07 02:15:00,25.925,0.0,74.65702227605978,33.21288105265704
2022-07-07 02:30:00,25.85,0.0,72.46088376371729,33.017180612411174
2022-07-07 02:45:00,25.775,0.0,54.40071824333223,33.6715186852724
2022-07-07 03:00:00,25.7,0.0,54.009009535134396,81.56414666171058
2022-07-07 03:15:00,25.65,0.0,79.74724158833844,33.67511945135374
2022-07-07 03:30:00,25.6,0.0,60.970106473468135,33.40274598594837
2022-07-07 03:45:00,25.55,0.0,53.38739586664186,35.69613310989841
2022-07-07 04:00:00,25.5,0.0,53.81781706335039,62.5977859209369
2022-07-07 04:15:00,25.425,0.0,86.95985097072466,48.284718407894964
2022-07-07 04:30:00,25.35,0.0,52.898649113029975,36.625181848406534
2022-07-07 04:45:00,25.275,0.0,54.432940867907334,36.59642028752934
2022-07-07 05:00:00,25.2,0.0,155.26054836025997,69.0716591614907
2022-07-07 05:15:00,25.15,0.0,247.84948519083144,35.117396089446224
2022-07-07 05:30:00,25.1,0.0,2363.8129759419207,34.637636743473465
2022-07-07 05:45:00,25.05,0.0,3377.5070645218125,83.60559186386052
2022-07-07 06:00:00,25.0,0.0,4122.000420348838,198.70609552807278
2022-07-07 06:15:00,25.25,5.0,2403.1730760382443,258.013608610942
2022-07-07 06:30:00,25.5,10.0,2693.2533271954608,689.8119165147127
2022-07-07 06:45:00,25.75,15.0,1941.9343756626672,1456.6117364055694
2022-07-07 07:00:00,26.0,20.0,752.0001960272,1346.8768517978683
2022-07-07 07:15:00,26.25,67.5,148.6444809103616,298.26708054456657
2022-07-07 07:30:00,26.5,115.0,145.48927862604532,86.78987247896528
2022-07-07 07:45:00,26.75,162.5,162.42407108687823,85.02524919007891
2022-07-07 08:00:00,27.0,210.0,165.8916648662534,123.82699986350885
2022-07-07 08:15:00,27.25,272.75,147.92316057832747,35.49762220560843
2022-07-07 08:30:00,27.5,335.5,150.86450463895628,33.75826976062579
2022-07-07 08:45:00,27.75,398.25,122.68876385791233,33.591598566666605
2022-07-07 09:00:00,28.0,461.0,90.20364630055286,70.87198082081909
2022-07-07 09:15:00,27.7,388.0,52.69551812110043,32.79843738137008
2022-07-07 09:30:00,27.4,315.0,53.531906219471004,33.33747353656187
2022-07-07 09:45:00,27.1,242.0,53.27044342549637,33.166167032975615
2022-07-07 10:00:00,26.8,169.0,89.71015885965535,65.64426203643345
2022-07-07 10:15:00,26.35,263.5,54.58204684648185,33.669584226304345
2022-07-07 10:30:00,25.9,358.0,53.77227619305061,33.37969731966077
2022-07-07 10:45:00,25.45,452.5,53.52227835349802,38.533077165068114
2022-07-07 11:00:00,25.0,547.0,90.82699551508216,70.15580822956825
2022-07-07 11:15:00,25.0,561.25,52.47782508060389,33.44009440325706
2022-07-07 11:30:00,25.0,575.5,53.17867790314854,33.17915550771213
2022-07-07 11:45:00,25.0,589.75,55.08614184083904,33.434439305447654
2022-07-07 12:00:00,25.0,604.0,90.60343047788461,75.92950961154246
2022-07-07 12:15:00,25.15,510.75,53.60571421353392,33.35030534199877
2022-07-07 12:30:00,25.3,417.5,54.13736109196291,33.64923307294839
2022-07-07 12:45:00,25.450000000000003,324.25,53.63907388935185,32.9546665212772
2022-07-07 13:00:00,25.6,231.0,131.19902980123777,70.72393028206858
2022-07-07 13:15:00,25.950000000000003,315.25,218.57799210832476,55.87649994580873
2022-07-07 13:30:00,26.3,399.5,222.24431309629614,65.28662357276173
2022-07-07 13:45:00,26.65,483.75,218.9415301291197,72.79275879012677
2022-07-07 14:00:00,27.0,568.0,249.62808110523554,268.636448296083
2022-07-07 14:15:00,27.025,545.75,218.2353268894485,126.53342347235616
2022-07-07 14:30:00,27.05,523.5,217.3077390305083,41.426929450789935
2022-07-07 14:45:00,27.075000000000003,501.25,379.80412433985043,78.89686092277782
2022-07-07 15:00:00,27.1,479.0,438.3977923443131,37.67668651549512
2022-07-07 15:15:00,27.150000000000002,446.75,416.22915211805673,32.91953270513858
2022-07-07 15:30:00,27.200000000000003,414.5,323.229711750187,32.92798251599796
2022-07-07 15:45:00,27.25,382.25,59.143540541609696,70.53208108763403
2022-07-07 16:00:00,27.3,350.0,80.02581380964833,33.0743714248895
2022-07-07 16:15:00,27.225,311.5,53.891527243363,33.131476773970924
2022-07-07 16:30:00,27.15,273.0,276.05862830258036,1255.2944769661322
2022-07-07 16:45:00,27.075,234.5,284.33568838135346,1381.4792963126704
2022-07-07 17:00:00,27.0,196.0,306.21269778417917,1024.3103913699124
2022-07-07 17:15:00,26.9,159.5,235.7003637473846,825.5159403652019
2022-07-07 17:30:00,26.8,123.0,54.46250115796498,694.4207371921752
2022-07-07 17:45:00,26.700000000000003,86.5,53.73105076471967,1696.3909507903886
2022-07-07 18:00:00,26.6,50.0,120.42423241268776,1310.1835266886862
2022-07-07 18:15:00,26.525000000000002,37.75,601.7710543374158,1142.9828164444377
2022-07-07 18:30:00,26.450000000000003,25.5,1097.9588651569145,1312.2640133968487
2022-07-07 18:45:00,26.375,13.25,1116.6401238080068,705.7880272458523
2022-07-07 19:00:00,26.3,1.0,1279.2830408622478,377.18285426223486
2022-07-07 19:15:00,26.225,0.75,2235.990656518795,3361.0151653369708
2022-07-07 19:30:00,26.15,0.5,2182.8136278471748,2377.0530039456708
2022-07-07 19:45:00,26.075,0.25,753.9523097921851,2489.8178239295544
2022-07-07 20:00:00,26.0,0.0,379.78881393370267,1827.7803223562985
2022-07-07 20:15:00,25.975,0.0,480.95639429849416,284.357360279572
2022-07-07 20:30:00,25.95,0.0,489.3208421805429,145.14800721716475
2022-07-07 20:45:00,25.924999999999997,0.0,496.3089409751403,156.24758953850403
2022-07-07 21:00:00,25.9,0.0,370.74681809233147,517.7771211518339
2022-07-07 21:15:00,25.9,0.0,766.1500346926042,1057.4816091766493
2022-07-07 21:30:00,25.9,0.0,492.6260829708265,624.729754849544
2022-07-07 21:45:00,25.9,0.0,525.4536382152837,175.55418109401575
2022-07-07 22:00:00,25.9,0.0,493.6093068623037,176.9033510784416
2022-07-07 22:15:00,25.9,0.0,340.12105459800597,185.14688367824326
2022-07-07 22:30:00,25.9,0.0,145.6916125269423,135.18750023275302
2022-07-07 22:45:00,25.9,0.0,395.71746496150365,53.91562296199848
2022-07-07 23:00:00,25.9,0.0,105.07332697540885,54.91006203895046
2022-07-07 23:15:00,25.924999999999997,0.0,104.4611539096973,52.28971344838018
2022-07-07 23:30:00,25.95,0.0,104.25117820034791,76.22197972639268
2022-07-07 23:45:00,25.975,0.0,128.03866717502285,33.18515294705013
2022-07-08 00:00:00,26.0,0.0,53.40844829700382,33.8450451573368
2022-07-08 00:15:00,25.85,0.0,54.34505744202746,33.24947364236845
2022-07-08 00:30:00,25.7,0.0,59.392210492359055,69.44354069818998
2022-07-08 00:45:00,25.549999999999997,0.0,79.9539146231533,33.30616340457458
2022-07-08 01:00:00,25.4,0.0,53.080742508141604,33.63576956956864
2022-07-08 01:15:00,25.349999999999998,0.0,53.73424692212088,33.30150644849058
2022-07-08 01:30:00,25.299999999999997,0.0,79.48694684837358,70.25663916094734
2022-07-08 01:45:00,25.25,0.0,59.572424881209464,33.05336654957125
2022-07-08 02:00:00,25.2,0.0,54.60761518609004,33.38262026988563
2022-07-08 02:15:00,25.15,0.0,54.17062561482569,33.6493843458951
2022-07-08 02:30:00,25.1,0.0,91.3241753441036,70.68254721350701
2022-07-08 02:45:00,25.05,0.0,53.033671196315574,33.3323801589693
2022-07-08 03:00:00,25.0,0.0,53.35414990023103,36.43947221261825
2022-07-08 03:15:00,24.85,0.0,53.26811495000037,36.8708879026514
2022-07-08 03:30:00,24.7,0.0,79.23747850356625,74.36860908029338
2022-07-08 03:45:00,24.549999999999997,0.0,66.42887955428273,36.702134166063566
2022-07-08 04:00:00,24.4,0.0,143.26342095016616,36.07405737807712
2022-07-08 04:15:00,24.299999999999997,0.0,122.72856145859669,34.336691198494016
2022-07-08 04:30:00,24.2,0.0,124.46478321538117,65.08570197694917
2022-07-08 04:45:00,24.1,0.0,160.9161911544534,34.21473850612456
2022-07-08 05:00:00,24.0,0.0,116.55298035820451,33.02950596161522
2022-07-08 05:15:00,24.0,0.0,63.07811689546461,65.72396604637727
2022-07-08 05:30:00,24.0,0.0,175.50027099721746,33.44694435425864
2022-07-08 05:45:00,24.0,0.0,296.7761852704176,33.95109017542635
2022-07-08 06:00:00,24.0,0.0,281.817967127065,1042.984704288079
2022-07-08 06:15:00,24.15,7.25,281.7188494759955,805.6129701964071
2022-07-08 06:30:00,24.3,14.5,271.491324957218,888.6232147883297
2022-07-08 06:45:00,24.450000000000003,21.75,266.08202958604016,847.2957489694587
2022-07-08 07:00:00,24.6,29.0,2162.2116126603946,955.2750110721951
2022-07-08 07:15:00,24.975,78.0,1948.4632838020514,152.6890415801042
2022-07-08 07:30:00,25.35,127.0,859.4815064038376,55.544013119747795
2022-07-08 07:45:00,25.725,176.0,264.0812519474768,900.3344552249131
2022-07-08 08:00:00,26.1,225.0,1051.7948484994558,56.73994253087567
2022-07-08 08:15:00,26.450000000000003,285.0,3121.8942077432666,97.2240220703284
2022-07-08 08:30:00,26.8,345.0,2844.439668568268,47.78852518085314
2022-07-08 08:45:00,27.15,405.0,2619.0651557324945,33.43018362516933
2022-07-08 09:00:00,27.5,465.0,2456.737330181282,33.21376825416099
2022-07-08 09:15:00,27.875,517.5,2398.196317142415,64.78132110705981
2022-07-08 09:30:00,28.25,570.0,2322.4685499861926,35.01376137277997
2022-07-08 09:45:00,28.625,622.5,401.2598704445832,33.38553414812145
2022-07-08 10:00:00,29.0,675.0,89.81103192932642,33.08333375189821
2022-07-08 10:15:00,29.25,711.0,54.4358382705401,43.981678570286746
2022-07-08 10:30:00,29.5,747.0,54.58664987922763,64.32485620255908
2022-07-08 10:45:00,29.75,783.0,53.441977997382295,32.99539308123039
2022-07-08 11:00:00,30.0,819.0,95.97252008737752,33.03338408708611
2022-07-08 11:15:00,30.025,824.5,53.505839861775684,43.670110433727146
2022-07-08 11:30:00,30.05,830.0,53.5944585575997,58.4356342120258
2022-07-08 11:45:00,30.075000000000003,835.5,53.06945299503967,33.385299190542945
2022-07-08 12:00:00,30.1,841.0,90.61075449770492,32.81821094496677
2022-07-08 12:15:00,30.150000000000002,783.5,54.2036974861456,65.43927813909697
2022-07-08 12:30:00,30.200000000000003,726.0,53.25976373075708,33.16239225385901
2022-07-08 12:45:00,30.25,668.5,98.58219540464715,33.35824320688625
2022-07-08 13:00:00,30.3,611.0,190.05721017996186,33.27383335656063
2022-07-08 13:15:00,30.3,600.5,148.5819360130208,65.190687071508
2022-07-08 13:30:00,30.3,590.0,150.13658432877597,32.92748250724516
2022-07-08 13:45:00,30.3,579.5,149.45195883201626,33.03133671110684
2022-07-08 14:00:00,30.3,569.0,176.53720302430477,59.671093210948406
2022-07-08 14:15:00,30.3,546.5,146.88321606998315,108.84076309815153
2022-07-08 14:30:00,30.3,524.0,113.02164897529293,66.65101936634906
2022-07-08 14:45:00,30.3,501.5,59.23235359274156,67.18980702965399
2022-07-08 15:00:00,30.3,479.0,80.89070098762362,37.170752881005996
2022-07-08 15:15:00,30.3,447.0,54.63170466359334,65.92160605977446
2022-07-08 15:30:00,30.3,415.0,54.01384584200121,33.22435689502408
2022-07-08 15:45:00,30.3,383.0,59.53890323829122,33.33889396546576
2022-07-08 16:00:00,30.3,351.0,90.3399653958561,179.41683155692638
2022-07-08 16:15:00,30.15,318.75,190.55300924025806,215.95041229039623
2022-07-08 16:30:00,30.0,286.5,283.00365794721233,179.04634033361796
2022-07-08 16:45:00,29.85,254.25,278.052728847435,172.36579067481273
2022-07-08 17:00:00,29.7,222.0,318.45152243819746,167.11914038564407
2022-07-08 17:15:00,29.525,182.0,261.35905673736596,167.82905116994306
2022-07-08 17:30:00,29.35,142.0,468.7285066509872,151.53185427874325
2022-07-08 17:45:00,29.175,102.0,760.8851388530727,664.6551102058293
2022-07-08 18:00:00,29.0,62.0,505.6712143559083,1395.950503425173
2022-07-08 18:15:00,28.85,46.75,2310.7141236382795,1765.690554644641
2022-07-08 18:30:00,28.7,31.5,1463.2011715506055,4504.522023599137
2022-07-08 18:45:00,28.549999999999997,16.25,2109.7835888465384,2950.9017380380155
2022-07-08 19:00:00,28.4,1.0,1977.6362203210704,3475.818618144792
2022-07-08 19:15:00,28.275,0.75,1465.9508476546507,2381.8696701752356
2022-07-08 19:30:00,28.15,0.5,1488.4784131276492,2628.4381197817715
2022-07-08 19:45:00,28.025,0.25,2584.9258349306206,501.7503365061351
2022-07-08 20:00:00,27.9,0.0,1871.0611495471828,227.91424239044596
2022-07-08 20:15:00,27.775,0.0,600.8279772226886,219.4010336561071
2022-07-08 20:30:00,27.65,0.0,157.97779236338016,187.8961271763271
2022-07-08 20:45:00,27.525,0.0,74.1313769035117,182.68989931825797
2022-07-08 21:00:00,27.4,0.0,74.21259566147597,1352.0974545184174
2022-07-08 21:15:00,27.275,0.0,462.52579606628086,2197.7114311415808
2022-07-08 21:30:00,27.15,0.0,1210.307328556989,2101.6107270146936
2022-07-08 21:45:00,27.025,0.0,2548.3563349365077,2082.5553952829187
2022-07-08 22:00:00,26.9,0.0,546.2224462809712,2152.9802858764865
2022-07-08 22:15:00,26.875,0.0,224.32312963716004,53.42541977785872
2022-07-08 22:30:00,26.85,0.0,129.69832231227147,84.13380229471151
2022-07-08 22:45:00,26.825,0.0,129.51720085835845,62.77110091968964
2022-07-08 23:00:00,26.8,0.0,129.1373836996199,55.70676523076485
2022-07-08 23:15:00,26.75,0.0,173.14951610369934,45.703778532657346
2022-07-08 23:30:00,26.700000000000003,0.0,83.79042846078966,66.09534875536569
2022-07-08 23:45:00,26.650000000000002,0.0,53.72351272860199,33.28760346313829
2022-07-09 00:00:00,26.6,0.0,52.93350290387527,34.01514580521394
2022-07-09 00:15:00,26.575000000000003,0.0,88.79345466441306,33.2345613626728
2022-07-09 00:30:00,26.55,0.0,54.66932168726256,69.36237577634893
2022-07-09 00:45:00,26.525,0.0,54.24206937333488,35.00372100148281
2022-07-09 01:00:00,26.5,0.0,53.12438619582655,33.44990445398255
2022-07-09 01:15:00,26.475,0.0,90.09317183583322,33.232972604516725
2022-07-09 01:30:00,26.45,0.0,55.64089275677333,49.1722724325385
2022-07-09 01:45:00,26.424999999999997,0.0,54.10184184810393,60.56163359463772
2022-07-09 02:00:00,26.4,0.0,52.71010830063172,34.08082582540707
2022-07-09 02:15:00,26.349999999999998,0.0,79.23853505840762,33.20161504166329
2022-07-09 02:30:00,26.299999999999997,0.0,69.79038739601076,49.308385151009254
2022-07-09 02:45:00,26.25,0.0,54.572167034334235,55.97653177741036
2022-07-09 03:00:00,26.2,0.0,54.05841995146679,36.74774734934117
2022-07-09 03:15:00,26.175,0.0,64.3675647317288,36.94989312604736
2022-07-09 03:30:00,26.15,0.0,74.94368331567547,67.6847462147869
2022-07-09 03:45:00,26.125,0.0,53.83876069292492,42.95284565356292
2022-07-09 04:00:00,26.1,0.0,53.63165532076301,36.106251561904955
2022-07-09 04:15:00,26.075000000000003,0.0,54.25551146218135,34.481092496211836
2022-07-09 04:30:00,26.05,0.0,101.59075530671444,59.68506126374018
2022-07-09 04:45:00,26.025,0.0,54.11849570899815,50.08609526489571
2022-07-09 05:00:00,26.0,0.0,54.09162991982479,33.606142172447306
2022-07-09 05:15:00,26.025,0.0,53.3800964505648,33.664434114766166
2022-07-09 05:30:00,26.05,0.0,89.92120478952017,34.257230209373674
2022-07-09 05:45:00,26.075000000000003,0.0,53.54493744166777,70.94550091358471
2022-07-09 06:00:00,26.1,0.0,54.249133938073896,33.34532707271786
2022-07-09 06:15:00,26.125,7.0,2275.2532833632317,33.83256397173053
2022-07-09 06:30:00,26.15,14.0,1810.9457221140453,33.647341424170975
2022-07-09 06:45:00,26.175,21.0,915.6129190237356,66.11501277356194
2022-07-09 07:00:00,26.2,28.0,218.95126815399817,34.13499476578896
2022-07-09 07:15:00,26.65,77.0,223.64838409102816,33.33066881635957
2022-07-09 07:30:00,27.1,126.0,248.75486925034306,33.55228400518046
2022-07-09 07:45:00,27.55,175.0,221.92175879194593,75.65135822463908
2022-07-09 08:00:00,28.0,224.0,221.40543514336647,1259.2530157136487
2022-07-09 08:15:00,28.2,281.5,157.13404589844276,974.6378977716358
2022-07-09 08:30:00,28.4,339.0,1605.3175875233062,2252.0978434916924
2022-07-09 08:45:00,28.6,396.5,3542.8217822508727,805.0287634358745
2022-07-09 09:00:00,28.8,454.0,2329.571871287314,84.17456374119679
2022-07-09 09:15:00,29.0,501.75,3524.4312890136134,80.24751131230073
2022-07-09 09:30:00,29.200000000000003,549.5,2660.8367769303914,110.14215799878576
2022-07-09 09:45:00,29.400000000000002,597.25,2204.0970611113275,801.4196742039925
2022-07-09 10:00:00,29.6,645.0,1252.6463650953838,662.099886474675
2022-07-09 10:15:00,29.700000000000003,689.0,2433.588664592734,1465.8325944467795
2022-07-09 10:30:00,29.8,733.0,2307.3085819725093,3444.0333897363653
2022-07-09 10:45:00,29.9,777.0,1378.6792431636293,2295.7796871047076
2022-07-09 11:00:00,30.0,821.0,1370.2370413817503,2252.1368706110484
2022-07-09 11:15:00,30.25,766.75,306.20097497493333,3302.8642814457694
2022-07-09 11:30:00,30.5,712.5,266.973452556615,2701.1177626329513
2022-07-09 11:45:00,30.75,658.25,242.8429131417459,946.3475968384638
2022-07-09 12:00:00,31.0,604.0,2556.8127309371353,1725.6185315082619
2022-07-09 12:15:00,30.75,606.0,3053.414394211579,1098.2969805213706
2022-07-09 12:30:00,30.5,608.0,5718.639229613007,1072.2950292244275
2022-07-09 12:45:00,30.25,610.0,5512.577169989062,75.40355738616542
2022-07-09 13:00:00,30.0,612.0,2806.5840595240693,41.7829016284486
2022-07-09 13:15:00,30.25,601.25,2690.527086587505,1434.1640133862184
2022-07-09 13:30:00,30.5,590.5,2734.0921592873683,1812.5834904512806
2022-07-09 13:45:00,30.75,579.75,2630.599596019876,2476.8650122520744
2022-07-09 14:00:00,31.0,569.0,1258.4636614628098,2823.278289445634
2022-07-09 14:15:00,30.75,546.75,509.12698959237,2440.594743552308
2022-07-09 14:30:00,30.5,524.5,221.70611850553962,1318.2746543533542
2022-07-09 14:45:00,30.25,502.25,250.9412218494727,988.0963099925344
2022-07-09 15:00:00,30.0,480.0,187.88022611873336,1044.015014770131
2022-07-09 15:15:00,30.0,447.75,183.53428673945325,933.9099264530672
2022-07-09 15:30:00,30.0,415.5,250.3363396353544,281.23654823378655
2022-07-09 15:45:00,30.0,383.25,246.2338463987066,34.25581762700074
2022-07-09 16:00:00,30.0,351.0,286.27676880942477,70.59647875972237
2022-07-09 16:15:00,30.0,312.5,246.0539105939321,582.3552817330067
2022-07-09 16:30:00,30.0,274.0,178.00922216187925,880.688900045193
2022-07-09 16:45:00,30.0,235.5,146.110849369166,355.41140516396916
2022-07-09 17:00:00,30.0,197.0,185.10372071963602,233.28354085917528
2022-07-09 17:15:00,30.0,160.5,117.05379493393075,384.40529672160204
2022-07-09 17:30:00,30.0,124.0,83.98565423467804,702.6566849060803
2022-07-09 17:45:00,30.0,87.5,92.65391513165596,497.86618629794134
2022-07-09 18:00:00,30.0,51.0,109.68050961613716,489.01455252063
2022-07-09 18:15:00,29.65,38.5,378.31412172820285,83.16016537001013
2022-07-09 18:30:00,29.3,26.0,792.441465320473,70.55069221795257
2022-07-09 18:45:00,28.950000000000003,13.5,3744.6828826332944,813.6203943763612
2022-07-09 19:00:00,28.6,1.0,3366.003940784704,1013.5200915475074
2022-07-09 19:15:00,28.575000000000003,0.75,1592.1306012989512,1351.6728250955084
2022-07-09 19:30:00,28.55,0.5,1157.1094028560653,1457.853411360855
2022-07-09 19:45:00,28.525,0.25,401.1197729285439,1517.3198372959287
2022-07-09 20:00:00,28.5,0.0,667.8440674715981,337.01098042622357
2022-07-09 20:15:00,28.475,0.0,1962.2904028569053,310.2804181638088
2022-07-09 20:30:00,28.45,0.0,441.36841580077424,246.92690028792742
2022-07-09 20:45:00,28.424999999999997,0.0,430.9230454493601,236.66667879897318
2022-07-09 21:00:00,28.4,0.0,438.997443655769,241.83380143672161
2022-07-09 21:15:00,28.375,0.0,411.0257166675658,253.60711499590028
2022-07-09 21:30:00,28.35,0.0,409.665320015325,673.4147046274173
2022-07-09 21:45:00,28.325,0.0,279.43770159298606,1298.0035399644664
2022-07-09 22:00:00,28.3,0.0,489.04275880016195,1251.059047854067
2022-07-09 22:15:00,28.2,0.0,283.6724951206163,1077.1689880987035
2022-07-09 22:30:00,28.1,0.0,175.9151238769222,1103.5078823114106
2022-07-09 22:45:00,28.0,0.0,178.73236139500196,987.1962460406169
2022-07-09 23:00:00,27.9,0.0,170.20082313762435,1126.0435182642593
2022-07-09 23:15:00,27.799999999999997,0.0,207.16037028731404,620.0450558580325
2022-07-09 23:30:00,27.7,0.0,174.91272543498724,33.505381611309375
2022-07-09 23:45:00,27.6,0.0,167.90379402974156,49.79890417857345
2022-07-10 00:00:00,27.5,0.0,135.17622500616798,48.56440702167236
2022-07-10 00:15:00,27.4,0.0,109.11593309535928,33.6931700193372
2022-07-10 00:30:00,27.3,0.0,64.11565704866001,32.9895810734096
2022-07-10 00:45:00,27.200000000000003,0.0,54.20179161833944,70.95822308286822
2022-07-10 01:00:00,27.1,0.0,64.64906220076593,33.35233240650863
2022-07-10 01:15:00,27.0,0.0,80.71323469268954,33.5993750213981
2022-07-10 01:30:00,26.9,0.0,53.189646751365004,33.61794117863547
2022-07-10 01:45:00,26.8,0.0,53.26515569823036,70.81114222754938
2022-07-10 02:00:00,26.7,0.0,52.959702565959276,33.46636638799823
2022-07-10 02:15:00,26.625,0.0,96.51249492451855,33.28020412895674
2022-07-10 02:30:00,26.549999999999997,0.0,53.30019850648535,33.45584912692142
2022-07-10 02:45:00,26.474999999999998,0.0,53.46590354048886,65.91263449276204
2022-07-10 03:00:00,26.4,0.0,53.798725404083456,33.22259455612916
2022-07-10 03:15:00,26.299999999999997,0.0,79.26412802418037,35.783561905406685
2022-07-10 03:30:00,26.2,0.0,70.82834460296476,36.79341380491564
2022-07-10 03:45:00,26.1,0.0,53.32350385050919,74.20991778285948
2022-07-10 04:00:00,26.0,0.0,52.9200322239161,36.75745615766751
2022-07-10 04:15:00,26.0,0.0,290.426873718254,35.30569204205807
2022-07-10 04:30:00,26.0,0.0,323.3333052811494,34.182351113147874
2022-07-10 04:45:00,26.0,0.0,290.04762915264735,71.87525472869255
2022-07-10 05:00:00,26.0,0.0,380.61184626029734,33.483464757728136
2022-07-10 05:15:00,26.0,0.0,393.2087235124966,33.835620248959344
2022-07-10 05:30:00,26.0,0.0,461.23877720488105,33.366178075716554
2022-07-10 05:45:00,26.0,0.0,267.6467057980944,69.89563163861261
2022-07-10 06:00:00,26.0,0.0,267.50328662010054,33.812015599521516
2022-07-10 06:15:00,26.2,4.75,247.4117924323446,33.46583696145078
2022-07-10 06:30:00,26.4,9.5,516.8972975072368,49.161227334545856
2022-07-10 06:45:00,26.6,14.25,1760.3318036907938,54.6228981551415
2022-07-10 07:00:00,26.8,19.0,1824.8139230067213,33.85201188848649
2022-07-10 07:15:00,27.1,59.5,948.703062595944,33.25731875511172
2022-07-10 07:30:00,27.4,100.0,142.53038354897834,33.48295700646564
2022-07-10 07:45:00,27.7,140.5,105.04199258652652,72.43857047872653
2022-07-10 08:00:00,28.0,181.0,103.9606722589036,33.82705274421209
2022-07-10 08:15:00,28.3,239.0,143.21729269064744,33.730582690168376
2022-07-10 08:30:00,28.6,297.0,186.7503992138564,33.38409084199419
2022-07-10 08:45:00,28.9,355.0,1118.627919800285,70.8627449513951
2022-07-10 09:00:00,29.2,413.0,2975.241935281432,33.190955715938436
2022-07-10 09:15:00,29.5,468.5,1782.2805793683954,33.63395232802959
2022-07-10 09:30:00,29.799999999999997,524.0,197.13123382551788,49.039032823837246
2022-07-10 09:45:00,30.099999999999998,579.5,294.0862618019299,50.08979901344164
2022-07-10 10:00:00,30.4,635.0,738.8519058858826,33.215830952729
